,Potential Factory Placement,Destination,Distance,Distance_normalized
8236,Telfs,Vienna,505786.0,0.3876254203865904
8237,Geidorf,Vienna,195614.6,0.14991556025424732
8238,Viktring,Vienna,324906.3,0.24900242617184273
8239,Ternitz,Vienna,73429.1,0.05627475998961812
8240,Lienz,Vienna,399971.5,0.30653106418555504
8241,Sankt Veit an der Glan,Vienna,279441.2,0.21415877984628537
8242,Rum,Vienna,474849.4,0.36391615880099537
8243,Hart,Vienna,182249.7,0.13967293791807206
8244,Vorchdorf,Vienna,212907.9,0.16316883868103535
8245,Kottingbrunn,Vienna,36261.7,0.027790323786013104
8246,Donaustadt,Vienna,12508.7,0.009586445840710783
8247,Enns,Vienna,161397.5,0.1236921816476627
8248,Perchtoldsdorf,Vienna,16957.6,0.01299600390036032
8249,Wilten,Vienna,478401.7,0.3666385785216663
8250,Kremsmuenster,Vienna,206879.2,0.15854854991882242
8251,Kirchberg in Tirol,Vienna,379035.3,0.29048593180486887
8252,Lauterach,Vienna,602680.6,0.46188372342026573
8253,Kitzbuehel,Vienna,373310.3,0.28609839333659726
8254,Voitsberg,Vienna,222762.3,0.17072107607522502
8255,Eleftherio - Kordelio,Vienna,1230715.3,0.9431983794306461
8256,Melissia,Vienna,1696320.1,1.300029640742771
8257,Kyparissia,Vienna,1824769.7,1.398471136154841
8258,Kilkis,Vienna,1208288.1,0.9260105710925463
8259,Agios Dimitrios,Vienna,1710233.4,1.3106925471131818
8260,Ekali,Vienna,1686249.9,1.2923120180557508
8261,Menemeni,Vienna,1231095.6,0.9434898346061018
8262,Kamateron,Vienna,1700326.8,1.303100304564749
8263,Kallithea,Vienna,1709804.7,1.3103639990360905
8264,Serres,Vienna,1214388.0,0.9306854262720414
8265,Vyronas,Vienna,1708347.3,1.3092470735227877
8266,Alimos,Vienna,1714500.4,1.3139627002387915
8267,Argos,Vienna,1834347.5,1.4058113922144764
8268,Glyfada,Vienna,1718311.8,1.3168836896043759
8269,Giannitsa,Vienna,1216042.9,0.9319537122827213
8270,Kalamaria,Vienna,1246182.6,0.9550522438411785
8271,Kalyvia Thorikou,Vienna,1727925.9,1.324251765340238
8272,Peraia,Vienna,1265924.2,0.9701818559678562
8273,Igoumenitsa,Vienna,1527553.9,1.1706902180975267
8274,Agria,Vienna,1419581.4,1.087942008968189
8275,Tercan,Vienna,2694230.6,2.064810550199918
8276,Selendi,Vienna,1962082.9,1.5037055374127406
8277,Yesilli,Vienna,3038702.7,2.3288078584962166
8278,Bozuyuk,Vienna,1799117.4,1.3788116683732439
8279,Turgutreis,Vienna,2125838.2,1.6292046951652928
8280,Doganyol,Vienna,2757298.7,2.113144823539796
8281,Cerkezkoey,Vienna,1467850.7,1.1249347444418212
8282,Pinarbasi,Vienna,2425712.4,1.8590229638364153
8283,Esme,Vienna,1963458.7,1.5047599261332032
8284,Karakecili,Vienna,2100062.6,1.6094507324503962
8285,Golpazari,Vienna,1777138.3,1.3619672759281805
8286,Kozluk,Vienna,3026025.3,2.319092123967366
8287,Tosya,Vienna,2047699.2,1.5693203513448075
8288,Ayas,Vienna,1950632.4,1.4949300772850647
8289,Tarsus,Vienna,2467388.6,1.8909628643973555
8290,Akarsu,Vienna,3066768.1,2.3503166833219686
8291,Menemen,Vienna,1893663.9,1.4512704292100023
8292,Fethiye,Vienna,2207963.7,1.6921442218859986
8293,Basciftlik,Vienna,2366299.8,1.8134902008669769
8294,Korfez,Vienna,1650518.7,1.2649282600614264
8295,Elbasan,Pristina,291186.0,0.22315978627460964
8296,Roskovec,Pristina,348198.7,0.26685330844579386
8297,Lezhe,Pristina,220331.9,0.16885846061788226
8298,Gramsh,Pristina,328848.9,0.2520239648906214
8299,Fier,Pristina,339675.5,0.26032127912303876
8300,Kruje,Pristina,242123.9,0.18555946294112682
8301,Kavaje,Pristina,280086.3,0.21465317304556605
8302,Tepelene,Pristina,427387.2,0.32754197045360645
8303,Puke,Pristina,202663.3,0.15531755892696453
8304,Patos Fshat,Pristina,354784.4,0.27190047212972335
8305,Gjirokaster,Pristina,456846.0,0.35011867232768856
8306,Berat,Pristina,349258.8,0.2676657502851326
8307,Shijak,Pristina,255171.8,0.1955591420992336
8308,Tirana,Pristina,252381.9,0.19342101221755134
8309,Bilisht,Pristina,358983.5,0.27511858789952587
8310,Mamurras,Pristina,219947.3,0.16856370999868622
8311,Librazhd-Qender,Pristina,318172.8,0.24384199118911665
8312,Sarande,Pristina,490367.0,0.37580857223946723
8313,Permet,Pristina,469372.8,0.35971898968739946
8314,Peqin,Pristina,305076.0,0.23380483593824158
8315,Navapolatsk,Pristina,2103648.7,1.612199055891631
8316,Krasnapollye,Pristina,2162777.9,1.6575146261271114
8317,Vishnyeva,Pristina,1956137.1,1.4991487817403129
8318,Orsha,Pristina,2076212.3,1.5911722855106898
8319,Rahachow,Pristina,2061613.2,1.5799837941828043
8320,Lyepyel',Pristina,2020670.2,1.548605805098709
8321,Karelichy,Pristina,1802587.5,1.3814710914717154
8322,Volkovysk,Pristina,1671888.8,1.2813059257069832
8323,Radaskovicy,Pristina,1902436.3,1.4579934409932453
8324,Chyst',Pristina,1919811.0,1.4713091029364207
8325,Byalynichy,Pristina,2008592.0,1.539349286823167
8326,Zhlobin,Pristina,2070449.1,1.5867554712398877
8327,Lyasny,Pristina,1880777.2,1.441394290873046
8328,Ushachy,Pristina,2045199.7,1.5674047788729395
8329,Baranovichi,Pristina,1727097.2,1.3236166643570664
8330,Lyozna,Pristina,2137765.4,1.6383454897187892
8331,Stowbtsy,Pristina,1788058.8,1.3703365534553
8332,Byelaazyorsk,Pristina,1645120.4,1.2607910986791957
8333,Babruysk,Pristina,1997233.8,1.5306445637785693
8334,Rechytsa,Pristina,2010914.7,1.5411293629105478
8335,Orahovica Donja,Pristina,574953.9,0.4406344722677371
8336,Jelah,Pristina,603499.3,0.4625111605807853
8337,Blatnica,Pristina,639745.8,0.49028983535636733
8338,Kacuni,Pristina,419814.8,0.3217386173886038
8339,Derventa,Pristina,585651.6,0.44883299982617014
8340,Bosanska Krupa,Pristina,750008.1,0.5747929065965605
8341,Janja,Pristina,496222.8,0.38029635350802704
8342,Novi Grad,Pristina,716465.0,0.5490860696367209
8343,Kljuc,Pristina,748055.5,0.5732964685855304
8344,Visoko,Pristina,400387.7,0.3068500324843314
8345,Teslic,Pristina,618037.7,0.473653132505173
8346,Tuzla,Pristina,421493.2,0.323024913382516
8347,Maglaj,Pristina,613355.6,0.47006485410127874
8348,Siroki Brijeg,Pristina,508628.5,0.3898038619754222
8349,Novi Travnik,Pristina,459122.7,0.35186349483087004
8350,Kiseljak,Pristina,400730.1,0.307112441771936
8351,Foca,Pristina,321550.1,0.24643029401337754
8352,Ostrozac,Pristina,769372.2,0.5896332094181252
8353,Trebinje,Pristina,375483.9,0.2877642018282366
8354,Brod,Pristina,561638.7,0.4304299391301422
8355,Vetovo,Pristina,632673.8,0.4848699799768709
8356,Balchik,Pristina,863219.8,0.6615563456897354
8357,Razgrad,Pristina,640949.0,0.49121194649785627
8358,Lom,Pristina,298292.7,0.2286062351187085
8359,Sevlievo,Pristina,463823.5,0.3554661045831235
8360,Kardzhali,Pristina,566313.3,0.43401246966704754
8361,Cherven Bryag,Pristina,410657.5,0.3147206250714853
8362,General Toshevo,Pristina,877921.6,0.6728235444762569
8363,Mezdra,Pristina,385028.4,0.2950789373584407
8364,Devnya,Pristina,794754.6,0.6090858306263449
8365,Veliki Preslav,Pristina,733585.9,0.5622072237609884
8366,Kyustendil,Pristina,229619.4,0.1759762359059299
8367,Topolovgrad,Pristina,588110.7,0.45071761045452413
8368,Tvarditsa,Pristina,582420.4,0.446356665450855
8369,Panagyurishte,Pristina,432130.7,0.331177304728584
8370,Septemvri,Pristina,396839.5,0.30413075493094777
8371,Varna,Pristina,819043.4,0.6277003361893416
8372,Zlatitsa,Pristina,363928.0,0.27890796500980863
8373,Vidin,Pristina,280887.7,0.21526735179289758
8374,Teteven,Pristina,399254.7,0.3059817213778595
8375,Pitomaca,Pristina,684422.5,0.5245292659040408
8376,Pazin,Pristina,959074.9,0.735017994358735
8377,Otok,Pristina,492652.4,0.377560062268356
8378,Omis,Pristina,567337.6,0.4347974750212921
8379,Krizevci,Pristina,747676.5,0.5730060097070195
8380,Ilok,Pristina,470713.9,0.36074678494325957
8381,Ploce,Pristina,486344.8,0.37272602949237865
8382,Jastrebarsko,Pristina,777572.7,0.5959179271839001
8383,Trogir,Pristina,614916.6,0.47126117681725643
8384,Biograd na Moru,Pristina,695776.1,0.5332304635902188
8385,Samobor,Pristina,768178.6,0.5887184555463822
8386,Nasice,Pristina,584384.0,0.44786153366680226
8387,Crikvenica,Pristina,906585.1,0.6947907425348252
8388,Daruvar,Pristina,671994.3,0.5150045138356787
8389,Bjelovar,Pristina,737187.2,0.5649671962126541
8390,Beli Manastir,Pristina,611108.9,0.4683430230660533
8391,Karlovac,Pristina,794532.6,0.6089156937634704
8392,Porec,Pristina,1040035.3,0.7970646091022561
8393,Pula,Pristina,1011647.7,0.7753088559106565
8394,Kutina,Pristina,667567.8,0.5116121227387697
8395,Cernosice,Pristina,1255033.5,0.9618354166322396
8396,Chrudim,Pristina,1175959.7,0.9012346586702453
8397,Sezimovo Usti,Pristina,1206998.3,0.9250220912468909
8398,Dobris,Pristina,1276434.7,0.9782369167662438
8399,Kurim,Pristina,1061263.1,0.8133332185514747
8400,Horni Pocernice,Pristina,1257655.3,0.9638447176551417
8401,Novy Bydzov,Pristina,1228570.0,0.9415542595571118
8402,Neratovice,Pristina,1273494.2,0.9759833697154223
8403,Tyniste nad Orlici,Pristina,1175927.3,0.9012098278848529
8404,Zlin,Pristina,1102705.1,0.8450936323859048
8405,Krupka,Pristina,1341512.2,1.0281111586298153
8406,Hradek nad Nisou,Pristina,1367314.3,1.0478854304747396
8407,Hradec nad Moravici,Pristina,1201335.3,0.9206820684790618
8408,Dvur Kralove nad Labem,Pristina,1244352.0,0.9536493044665028
8409,Nova Paka,Pristina,1259187.1,0.9650186620089755
8410,Horni Slavkov,Pristina,1386848.2,1.0628558650049353
8411,Rychnov nad Kneznou,Pristina,1171717.8,0.8979837417394924
8412,Pribor,Pristina,1196755.4,0.9171721143426709
8413,Nyrany,Pristina,1355818.2,1.0390750233157704
8414,Chropyne,Pristina,1107909.7,0.8490823455233661
8415,Saue,Pristina,2564202.4,1.9651592437440024
8416,Rakvere,Pristina,2620163.6,2.0080469149633284
8417,Kuressaare,Pristina,2607627.2,1.998439240333872
8418,Maardu,Pristina,2598046.0,1.9910963785745348
8419,Narva,Pristina,2695194.4,2.065549189427118
8420,Keila,Pristina,2562724.7,1.9640267606707162
8421,Jogeva,Pristina,2566201.8,1.9666915484450438
8422,Laagri,Pristina,2567304.4,1.9675365615306537
8423,Tallinn,Pristina,2582550.6,1.9792209788223505
8424,Paernu,Pristina,2452362.7,1.8794472811186826
8425,Elva,Pristina,2489516.5,1.9079212945234807
8426,Voru,Pristina,2495326.4,1.9123738988460677
8427,Sillamaee,Pristina,2669065.9,2.0455247704108324
8428,Rapla,Pristina,2538979.0,1.9458284773159498
8429,Tori,Pristina,2467499.5,1.8910478561905661
8430,Polva,Pristina,2522155.2,1.9329350153626732
8431,Paide,Pristina,2536865.8,1.9442089583131283
8432,Kohtla-Jaerve,Pristina,2656482.1,2.0358807692620053
8433,Viljandi,Pristina,2486797.9,1.905837807697307
8434,Tartu,Pristina,2515937.0,1.9281694971612047
8435,Hajdunanas,Pristina,921670.3,0.7063517722818246
8436,Tura,Pristina,765293.0,0.5865069828819203
8437,Kaba,Pristina,754975.9,0.5786001404136225
8438,Celldomolk,Pristina,923047.0,0.7074068507463257
8439,Eger,Pristina,845039.2,0.647623056279035
8440,Biatorbagy,Pristina,742845.0,0.5693032337927043
8441,Solt,Pristina,692188.3,0.5304808372991332
8442,Egyek,Pristina,772614.3,0.5921178973601311
8443,Janoshalma,Pristina,579275.6,0.4439465465032531
8444,Budapest IV. keruelet,Pristina,733537.3,0.5621699775828997
8445,Mezokovacshaza,Pristina,655007.1,0.5019858250202683
8446,Kecskemet,Pristina,644502.5,0.4939352858772455
8447,Budapest XV. keruelet,Pristina,734175.7,0.5626592360210034
8448,Solymar,Pristina,743775.5,0.5700163524904732
8449,Kiskunhalas,Pristina,582917.2,0.44673740416020646
8450,UEllo,Pristina,710157.5,0.5442521134989701
8451,Kenderes,Pristina,715296.6,0.5481906285980608
8452,Batonyterenye,Pristina,811777.5,0.6221318792886228
8453,Szazhalombatta,Pristina,739313.2,0.5665965249084699
8454,Baja,Pristina,604135.0,0.46299834978677307
8455,Bolderaja,Pristina,2281752.9,1.748694956129315
8456,Limbazi,Pristina,2353785.1,1.803899156732675
8457,Ludza,Pristina,2338950.3,1.7925300291048816
8458,Saldus,Pristina,2269407.4,1.739233583874285
8459,Olaine,Pristina,2265803.4,1.736471542190503
8460,Lielvarde,Pristina,2273052.3,1.7420269705927134
8461,Aizkraukle,Pristina,2268241.3,1.7383399055148347
8462,Smiltene,Pristina,2399749.2,1.8391252278085675
8463,Bauska,Pristina,2203605.2,1.6888039447831231
8464,Valka,Pristina,2429014.8,1.8615538646290126
8465,Valmiera,Pristina,2379102.4,1.82330188645543
8466,Riga,Pristina,2270098.0,1.7397628474666325
8467,Jekabpils,Pristina,2255555.6,1.728617810013184
8468,Darzciems,Pristina,2431174.6,1.8632090970453923
8469,Rezekne,Pristina,2314545.0,1.7738262400079894
8470,Ventspils,Pristina,2428106.4,1.8608576829793047
8471,Ikskile,Pristina,2271707.8,1.7409965696371517
8472,Balvi,Pristina,2393067.8,1.834004721341858
8473,Dreilini,Pristina,2271903.5,1.7411465506464514
8474,Tukums,Pristina,2310665.5,1.7708530600101449
8475,Moletai,Pristina,2124250.7,1.6279880633192871
8476,Rasos,Pristina,2113379.2,1.6196563385231624
8477,Siauliai,Pristina,2165184.0,1.6593586184954099
8478,Kretinga,Pristina,2224708.6,1.7049772162785506
8479,Antakalnis,Pristina,2116753.9,1.6222426487535335
8480,Gargzdai,Pristina,2202585.2,1.6880222348726188
8481,Grigiskes,Pristina,2096621.5,1.6068135344376153
8482,Naujamiestis,Pristina,2111109.7,1.6179170339722904
8483,Silainiai,Pristina,2012954.6,1.54269270609333
8484,Anyksciai,Pristina,2123466.6,1.6273871429851436
8485,Varena,Pristina,1980971.2,1.518181195552523
8486,Vilkaviskis,Pristina,1967251.9,1.5076669673415608
8487,Pasvalys,Pristina,2158065.5,1.6539031263405817
8488,Vilnius,Pristina,2112531.9,1.6190069828298579
8489,Panevezys,Pristina,2112924.9,1.6193081710600816
8490,Rokiskis,Pristina,2186015.0,1.675323127461797
8491,Aleksotas,Pristina,2005745.3,1.5371676264288214
8492,Trakai,Pristina,2030356.1,1.5560289070812126
8493,Klaipeda,Pristina,2219334.8,1.7008588312618171
8494,Sirvintos,Pristina,2098549.0,1.608290736253789
8495,Tivat,Pristina,360493.8,0.2762760550346578
8496,Bar,Pristina,299476.9,0.2295137849971587
8497,Danilovgrad,Pristina,275120.8,0.21084770190771404
8498,Ulcinj,Pristina,293838.6,0.2251926918712799
8499,Cetinje,Pristina,294764.3,0.2259021319341758
8500,Berane,Pristina,157031.8,0.12034638659247782
8501,Bijelo Polje,Pristina,190170.8,0.14574352847895
8502,Podgorica,Pristina,258035.3,0.19775367771563462
8503,Pljevlja,Pristina,244493.8,0.18737571227142497
8504,Budva,Pristina,337615.0,0.25874214846559357
8505,Rozaje,Pristina,127850.1,0.09798204924408273
8506,Kotor,Pristina,358458.4,0.2747161605720692
8507,Herceg Novi,Pristina,379312.5,0.29069837296878237
8508,Dobrota,Pristina,362430.5,0.2777603075676712
8509,Niksic,Pristina,310706.0,0.23811956809131918
8510,Wlodawa,Pristina,1433442.0,1.0985645269932243
8511,Swinoujscie,Pristina,1827165.9,1.400307541338714
8512,Bolkow,Pristina,1309704.0,1.0037339182618716
8513,Piaseczno,Pristina,1573944.9,1.206243457762433
8514,Siemiatycze,Pristina,1501659.9,1.1508455157224307
8515,Wolczyn,Pristina,1394190.5,1.0684828735107152
8516,Debica,Pristina,1161911.2,0.8904681374175791
8517,Luzino,Pristina,1850299.7,1.4180368753854042
8518,Pabianice,Pristina,1487646.4,1.1401058178490464
8519,Kamienna Gora,Pristina,1291170.7,0.9895303258262352
8520,Sejny,Pristina,1890630.3,1.4489455319702909
8521,Ustka,Pristina,1941305.0,1.4877817233446355
8522,Swidwin,Pristina,1859004.5,1.4247080797275198
8523,Miedzyrzec Podlaski,Pristina,1444875.3,1.1073268053459386
8524,Lubaczow,Pristina,1275327.5,0.9773883783222141
8525,Kuznia Raciborska,Pristina,1251577.2,0.9591865696090278
8526,Praszka,Pristina,1412627.5,1.082612663334213
8527,Dabrowa Bialostocka,Pristina,1859775.3,1.425298807177536
8528,Wloszczowa,Pristina,1414127.2,1.0837620068173337
8529,Bialobrzegi,Pristina,1338951.4,1.0261486069250902
8530,Calafat,Pristina,295932.0,0.22679703650525018
8531,Sector 5,Pristina,611834.5,0.46889911003768264
8532,Curtea de Arges,Pristina,540736.0,0.4144104805553403
8533,Falciu,Pristina,933108.8,0.715118035822318
8534,Voinesti,Pristina,996425.9,0.7636431383462309
8535,Targu Neamt,Pristina,1011174.4,0.7749461271845371
8536,Budesti,Pristina,678013.1,0.5196172154134661
8537,Preutesti,Pristina,1036434.5,0.7943050198417229
8538,Sangeorgiu de Mures,Pristina,799805.6,0.6129568274478716
8539,Buruenesti,Pristina,688410.7,0.5275857516541125
8540,Dobresti,Pristina,780017.8,0.5977918084605415
8541,Sector 3,Pristina,615680.7,0.47184676950609594
8542,Insuratei,Pristina,834078.0,0.6392225869937218
8543,Horodnic de Sus,Pristina,1050733.7,0.8052636731282747
8544,Suraia,Pristina,812510.3,0.6226934842125617
8545,Gherla,Pristina,818253.9,0.6270952773909659
8546,Dobrotesti,Pristina,485168.8,0.3718247639485031
8547,Puchenii Mari,Pristina,647941.9,0.49657118104017534
8548,Dorohoi,Pristina,1096847.7,0.8406046249057205
8549,Dragomiresti,Pristina,554271.9,0.42478415425886484
8550,Sonta,Pristina,529397.8,0.4057210851560465
8551,Senta,Pristina,536625.2,0.41126003633955494
8552,Crepaja,Pristina,363171.0,0.27832781363505205
8553,Zvecka,Pristina,382757.5,0.2933385598723974
8554,Novi Pazar,Pristina,93404.4,0.07158347565167332
8555,Jagodina,Pristina,223530.3,0.17130965765489883
8556,Vrsac,Pristina,386572.7,0.2962624614905895
8557,Srpska Crnja,Pristina,477958.4,0.36629884126350304
8558,Zajecar,Pristina,227557.4,0.1743959556750869
8559,Zemun,Pristina,359717.4,0.27568103584395637
8560,Cacak,Pristina,214087.9,0.16407316975397168
8561,Krusevac,Pristina,131374.3,0.10068293362310154
8562,Arilje,Pristina,218254.3,0.16726622482370215
8563,Sremcica,Pristina,362841.2,0.27807506076398897
8564,Belgrade,Pristina,352035.0,0.26979338072978165
8565,Novi Sad,Pristina,445231.1,0.34121721895561374
8566,Novi Knezevac,Pristina,569078.4,0.43613159326855283
8567,Mokrin,Pristina,491738.1,0.3768593589632833
8568,Melenci,Pristina,439530.3,0.33684822693816
8569,Backi Petrovac,Pristina,466377.9,0.35742375144135113
8570,Nitra,Pristina,884086.7,0.6775483677794432
8571,Rakova,Pristina,1138933.7,0.8728585889189396
8572,Secovce,Pristina,1012768.6,0.7761678937917195
8573,Levoca,Pristina,1064920.1,0.8161358784953121
8574,Vranov nad Toplou,Pristina,1032248.4,0.791096867041368
8575,Liptovsky Hradok,Pristina,978651.8,0.7500213833263345
8576,Brezno,Pristina,934017.1,0.7158141408337994
8577,Trencin,Pristina,1047973.5,0.8031483047998689
8578,Hlohovec,Pristina,988545.2,0.7576035096288669
8579,Tornala,Pristina,899933.9,0.6896933808125251
8580,Turzovka,Pristina,1128645.3,0.8649737416216532
8581,Skalite,Pristina,1162540.5,0.8909504217770697
8582,Banska Bystrica,Pristina,906028.5,0.6943641741660147
8583,Krasno nad Kysucou,Pristina,1138873.9,0.8728127592594807
8584,Liptovsky Mikulas,Pristina,982046.4,0.7526229445637833
8585,Zlate Moravce,Pristina,878225.6,0.6730565246848778
8586,Ruzomberok,Pristina,957098.5,0.7335033164497932
8587,Surany,Pristina,860229.4,0.6592645561638805
8588,Michalovce,Pristina,1034549.4,0.7928603126335938
8589,Oscadnica,Pristina,1145310.8,0.8777458852623484
8590,Lucija,Pristina,996441.8,0.7636553238242475
8591,Litija,Pristina,867289.8,0.6646755215091006
8592,Jesenice,Pristina,945481.1,0.7245999471220554
8593,Murska Sobota,Pristina,885119.2,0.6783396574682624
8594,Koper,Pristina,983110.8,0.7534386818468626
8595,Zagorje ob Savi,Pristina,849482.1,0.6510280160450934
8596,Maribor,Pristina,859824.4,0.6589541713464744
8597,Ptuj,Pristina,837689.0,0.6419899933533599
8598,Vrhnika,Pristina,899135.2,0.6890812712973096
8599,Velenje,Pristina,915766.9,0.7018275112174411
8600,Novo Mesto,Pristina,822221.7,0.6301361289428276
8601,Celje,Pristina,855271.0,0.6554645263401113
8602,Sentilj v Slov. Goricah,Pristina,876475.0,0.6717148958914182
8603,Postojna,Pristina,925865.1,0.7095665926078867
8604,Ajdovscina,Pristina,959764.1,0.7355461850159111
8605,Menges,Pristina,895469.1,0.6862716372748588
8606,Grosuplje,Pristina,867180.0,0.6645913727363816
8607,Brezice,Pristina,782709.1,0.599854373050875
8608,Izola,Pristina,988003.6,0.7571884369940345
8609,Radovljica,Pristina,932891.0,0.7149511177649573
8610,Lutsk,Pristina,1443788.8,1.1064941310147987
8611,Zhytomyr,Pristina,1692175.6,1.2968533694446482
8612,Bolhrad,Pristina,980651.6,0.7515539945802819
8613,Zavodske,Pristina,1764881.9,1.3525741883329796
8614,Mykolayiv,Pristina,1363102.3,1.044657428373716
8615,Radomyshl,Pristina,1764347.7,1.3521647869269096
8616,Mariupol,Pristina,1911230.1,1.4647328533569637
8617,Bilyayivka,Pristina,1202464.2,0.9215472374182463
8618,Zolotonosha,Pristina,1546755.9,1.1854062903539027
8619,Yenakiieve,Pristina,2007368.7,1.5384117713981476
8620,Slobozhans'ke,Pristina,1915946.7,1.4683475719490073
8621,Lanchyn,Pristina,1277192.6,0.9788177578850392
8622,Yuzhnoukrayinsk,Pristina,1408146.8,1.0791787343185302
8623,Baryshivka,Pristina,1598895.4,1.2253650784703127
8624,Stavyshche,Pristina,1759000.2,1.348066557763751
8625,Vlasivka,Pristina,1614029.3,1.2369634310336275
8626,Kivsharivka,Pristina,2029044.4,1.5550236434639493
8627,Kostiantynivka,Pristina,1923352.5,1.4740232457286275
8628,Stara Syniava,Pristina,1552103.6,1.1895046727935144
8629,Makariv,Pristina,1781299.6,1.3651564224483583
8630,Kindberg,Pristina,994903.8,0.7624766279003695
8631,Telfs,Pristina,1360848.3,1.0429300027479544
8632,Geidorf,Pristina,928943.5,0.7119258237730792
8633,Viktring,Pristina,965651.7,0.7400583372405042
8634,Ternitz,Pristina,999074.9,0.7656732849667464
8635,Lienz,Pristina,1087171.7,0.8331891101076426
8636,Sankt Veit an der Glan,Pristina,989446.5,0.7582942499644919
8637,Rum,Pristina,1329911.7,1.0192207411623593
8638,Hart,Pristina,1153175.9,0.8837735584163751
8639,Vorchdorf,Pristina,1108826.6,0.8497850414223284
8640,Kottingbrunn,Pristina,992669.2,0.7607640700905529
8641,Donaustadt,Pristina,965493.6,0.739937172204376
8642,Enns,Pristina,1132323.7,0.8677928021459658
8643,Perchtoldsdorf,Pristina,973417.1,0.7460096020826905
8644,Wilten,Pristina,1333464.0,1.0219431608830303
8645,Kremsmuenster,Pristina,1108477.9,0.8495178039264528
8646,Kirchberg in Tirol,Pristina,1188496.7,0.9108427931290614
8647,Lauterach,Pristina,1479913.3,1.1341793071540263
8648,Kitzbuehel,Pristina,1181284.0,0.9053151077648512
8649,Voitsberg,Pristina,947448.6,0.7261078042288369
8650,Eleftherio - Kordelio,Pristina,315215.0,0.24157518572510725
8651,Melissia,Pristina,780819.8,0.5984064470372321
8652,Kyparissia,Pristina,909269.4,0.6968479424493024
8653,Kilkis,Pristina,292787.8,0.22438737738700745
8654,Agios Dimitrios,Pristina,794733.1,0.6090693534076431
8655,Ekali,Pristina,770749.6,0.5906888243502121
8656,Menemeni,Pristina,315595.3,0.2418666409005629
8657,Kamateron,Pristina,784826.4,0.6014770342209835
8658,Kallithea,Pristina,794304.3,0.6087407286923253
8659,Serres,Pristina,395915.4,0.3034225410796762
8660,Vyronas,Pristina,792847.0,0.6076238798172489
8661,Alimos,Pristina,799000.1,0.6123395065332528
8662,Argos,Pristina,918847.1,0.7041881218707111
8663,Glyfada,Pristina,802811.4,0.6152604192606106
8664,Giannitsa,Pristina,300542.5,0.2303304419389561
8665,Kalamaria,Pristina,330682.3,0.2534290501356396
8666,Kalyvia Thorikou,Pristina,812425.6,0.6226285716346991
8667,Peraia,Pristina,350423.8,0.26855858562409096
8668,Igoumenitsa,Pristina,612053.5,0.4690669477537615
8669,Agria,Pristina,504081.1,0.38631881526265044
8670,Tercan,Pristina,1977890.3,1.5158200484316675
8671,Selendi,Pristina,1209746.6,0.9271283396263409
8672,Yesilli,Pristina,2322362.4,1.779817356727966
8673,Bozuyuk,Pristina,1082777.1,0.8298211666049936
8674,Turgutreis,Pristina,1373501.9,1.0526274973788927
8675,Doganyol,Pristina,2040958.4,1.5641543217715455
8676,Cerkezkoey,Pristina,751510.4,0.5759442426735709
8677,Pinarbasi,Pristina,1709372.1,1.310032462068165
8678,Esme,Pristina,1211122.4,0.9281827283468034
8679,Karakecili,Pristina,1383722.2,1.0604601540439191
8680,Golpazari,Pristina,1060798.0,0.81297677415993
8681,Kozluk,Pristina,2309685.0,1.770101622199116
8682,Tosya,Pristina,1331358.8,1.0203297729383307
8683,Ayas,Pristina,1234292.1,0.9459395755168145
8684,Tarsus,Pristina,1751048.2,1.3419722859908785
8685,Akarsu,Pristina,2350427.7,1.8013261049154916
8686,Menemen,Pristina,1141327.6,0.8746932314236028
8687,Fethiye,Pristina,1455627.4,1.1155670240995985
8688,Basciftlik,Pristina,1649959.5,1.2644996990987265
8689,Korfez,Pristina,934178.4,0.7159377582931762
8690,Elbasan,Athens,640747.6,0.4910575971096449
8691,Roskovec,Athens,607487.1,0.4655673397779509
8692,Lezhe,Athens,747473.0,0.5728500509160512
8693,Gramsh,Athens,614790.0,0.4711641528224821
8694,Fier,Athens,603117.6,0.46221863247015826
8695,Kruje,Athens,720901.5,0.5524861245562819
8696,Kavaje,Athens,665482.7,0.5100141390776004
8697,Tepelene,Athens,527135.8,0.40398752847216346
8698,Puke,Athens,923140.7,0.707478660764575
8699,Patos Fshat,Athens,592996.8,0.4544622308405193
8700,Gjirokaster,Athens,499750.8,0.38300015013965366
8701,Berat,Athens,638236.2,0.4891329046888209
8702,Shijak,Athens,687932.1,0.5272189611019876
8703,Tirana,Athens,715519.1,0.5483611486520679
8704,Bilisht,Athens,507702.4,0.38909411535962024
8705,Mamurras,Athens,724273.0,0.5550699823634047
8706,Librazhd-Qender,Athens,619515.7,0.474785845493139
8707,Sarande,Athens,498501.7,0.382042862052192
8708,Permet,Athens,506525.5,0.38819216007170604
8709,Peqin,Athens,658229.7,0.5044555685081028
8710,Navapolatsk,Athens,2838651.9,2.1754924732370875
8711,Krasnapollye,Athens,2897781.0,2.2208079668343417
8712,Vishnyeva,Athens,2691140.2,2.062442122447543
8713,Orsha,Athens,2811215.5,2.1544657028561467
8714,Rahachow,Athens,2796616.3,2.1432771348900346
8715,Lyepyel',Athens,2755673.3,2.111899145805939
8716,Karelichy,Athens,2537590.6,1.9447644321789457
8717,Volkovysk,Athens,2406892.0,1.8445993430524399
8718,Radaskovicy,Athens,2637439.4,2.0212867817004754
8719,Chyst',Athens,2654814.1,2.034602443643651
