ID;Name;Country name;Population;Latitude;Longitude
570236;Bylym;Russian Federation;2064;43.46286;43.04345
570827;Burevestnik;Russian Federation;3054;56.14403;43.78832
575480;Bogovarovo;Russian Federation;2327;58.97849;47.02462
577485;Benoy-Yurt;Russian Federation;5642;43.69305;45.05025
577883;Ilaskhan-Yurt;Russian Federation;4496;43.2791;46.10229
578842;Bashmakovo;Russian Federation;9654;53.21329;43.0342
580006;Babayevo;Russian Federation;12300;59.3936;35.9371
580139;Ayutinskiy;Russian Federation;10623;47.78228;40.14763
583358;Aleksandro-Nevskiy;Russian Federation;4030;53.4751;40.2095
584003;Agoy;Russian Federation;1800;44.1466;39.0373
795235;Vidyayevo;Russian Federation;7062;69.31914;32.80488
823676;Gornoye Loo;Russian Federation;3156;43.71294;39.60492
825122;Bol'shoe Isakovo;Russian Federation;3187;54.71774;20.60284
872128;Belozernyy;Russian Federation;4315;45.06748;38.72527
872144;Sovkhoznyy;Russian Federation;3916;45.29462;38.11384
1505579;Inta;Russian Federation;1900;66.03169;60.16594
6607627;Pervoye Maya;Russian Federation;2210;56.41593;43.65221
7601170;Shevlyakovo;Russian Federation;1664;56.39733;36.85973
8675153;Podosinki;Russian Federation;1564;56.20837;37.54741
602261;Toere;Sweden;1051;65.91243;22.65128
2667628;Tranas;Sweden;14550;58.03717;14.9782
2667757;Torup;Sweden;1245;56.95663;13.07725
2668552;Toecksfors;Sweden;1221;59.50816;11.84431
2670061;Sveg;Sweden;2543;62.03407;14.36577
2671060;Sturefors;Sweden;2228;58.33333;15.73333
2673953;Stenstorp;Sweden;1823;58.27254;13.71454
2676511;Smoegen;Sweden;1292;58.35593;11.22411
2678265;Skanninge;Sweden;3242;59.93333;18.48333
2679819;Satofta;Sweden;1160;55.91667;13.55
2680075;Sandviken;Sweden;24724;60.61667;16.76667
2684395;Partille;Sweden;28648;57.7395;12.10642
2686162;Oskarshamn;Sweden;18287;57.26455;16.44837
2687902;Nybro;Sweden;13039;56.74461;15.90714
2694165;Loensboda;Sweden;1986;56.4;14.31667
2694366;Loedoese;Sweden;1540;58.02994;12.15934
2694552;Ljungbyholm;Sweden;1725;56.63333;16.16667
2699313;Kristdala;Sweden;1016;57.4007;16.20496
2699791;Koeping;Sweden;18355;59.51404;15.99255
2703300;Jaerbo;Sweden;1813;60.71667;16.6
2703525;Irsta;Sweden;2534;59.7;16.93333
2704654;Hovmantorp;Sweden;3082;56.78685;15.14023
2706982;Hedemora;Sweden;7371;60.27973;15.98855
2708584;Haellevik;Sweden;1545;56.01667;14.7
2718144;Dalsjoefors;Sweden;3606;57.71667;13.08333
3189227;Tabor;Slovenia;406;46.23611;15.01833
3191839;Ravne na Koroskem;Slovenia;6979;46.54306;14.96917
3196268;Lokavec;Slovenia;1119;45.90167;13.87972
3199232;Hrvatini;Slovenia;1232;45.58278;13.75667
762120;Pisz;Poland;19232;53.62744;21.81253
763063;Oronsko;Poland;1200;51.31339;20.99067
763260;Oleszyce;Poland;5193;50.1675;23.03481
763545;Nowy Korczyn;Poland;1032;50.30124;20.80759
763946;Nielisz;Poland;920;50.80067;23.04451
763987;Niedzwiada;Poland;754;51.54409;22.6914
766197;Lipnik;Poland;1600;49.78902;20.08455
767435;Kruklanki;Poland;1100;54.08855;21.92227
767908;Kotun;Poland;2503;52.17643;22.06819
768846;Koden;Poland;1900;51.91171;23.60301
770008;Jozefoslaw;Poland;4484;52.1005;21.04629
770456;Janowice;Poland;1279;49.89154;20.86081
770763;Iwierzyce;Poland;940;50.02958;21.75396
771779;Gorowo Ilaweckie;Poland;4900;54.28559;20.48886
771876;Goraj;Poland;1048;50.72184;22.66651
771893;Goniadz;Poland;1954;53.48953;22.73578
775334;Brochow;Poland;400;52.3195;20.26257
775359;Bransk;Poland;3822;52.7444;22.83774
775836;Blizyn;Poland;2000;51.10778;20.75935
775894;Biskupice Radlowskie;Poland;1091;50.12069;20.85943
3081699;Wloszczowa;Poland;10661;50.85256;19.96593
3082193;Wieprz;Poland;3535;49.64746;19.18007
3082801;Uniejow;Poland;2932;51.97428;18.79308
3083441;Tarnow Opolski;Poland;3800;50.57631;18.08367
3083909;Sypniewo;Poland;1300;53.36981;17.3269
3084421;Strzelce Krajenskie;Poland;9978;52.87726;15.52978
3084460;Stryszawa;Poland;5266;49.71327;19.52185
3084483;Strumien;Poland;3419;49.92103;18.76637
3084824;Starokrzepice;Poland;1319;50.94859;18.65341
3085656;Skwierzyna;Poland;10051;52.59914;15.50652
3086992;Rosciszewo;Poland;668;52.90331;19.77419
3087771;Przytkowice;Poland;2560;49.91785;19.6857
3088550;Pogorze;Poland;1123;54.5644;18.48209
3089098;Piensk;Poland;5813;51.249;15.04685
3089267;Perzow;Poland;774;51.27625;17.8097
3090245;Okonek;Poland;3833;53.53618;16.85158
3090967;Niemcza;Poland;3110;50.72007;16.83573
3091154;Naklo;Poland;3824;50.4369;18.91056
3091269;Mykanow;Poland;1002;50.9236;19.2005
3092817;Lubrza;Poland;988;50.33631;17.62636
3092866;Lubomierz;Poland;1816;51.01278;15.50969
3092899;Lubniany;Poland;1610;50.78597;18.0011
3092909;Lublewo Gdanskie;Poland;1100;54.28457;18.50389
3093161;Lniano;Poland;1200;53.52801;18.21267
3094488;Krzeszyce;Poland;1400;52.58329;15.00707
3094683;Kroczyce;Poland;1699;50.56176;19.57
3094788;Krapkowice;Poland;18275;50.47515;17.96539
3094832;Kozuchow;Poland;9679;51.74558;15.59492
3094849;Kozminek;Poland;1800;51.79874;18.33893
3096002;Klucze;Poland;5926;50.33565;19.56236
3096220;Kikol;Poland;1500;52.90994;19.12016
3096852;Kalwaria Zebrzydowska;Poland;4429;49.86759;19.6772
3098182;Grzechynia;Poland;2503;49.7136;19.64561
3098199;Gryfow Slaski;Poland;6890;51.03081;15.42017
3098380;Grebocice;Poland;1500;51.59909;16.16741
3098815;Gorki Wielkie;Poland;3554;49.77971;18.83117
3099214;Glogoczow;Poland;2800;49.89452;19.8741
3099445;Gaworzyce;Poland;1500;51.62773;15.88198
3099494;Gardawice;Poland;1859;50.11667;18.8
3099842;Dzierzgon;Poland;5518;53.92196;19.34705
3100366;Dobra;Poland;1450;51.91664;18.61556
3100802;Dabrowa Chelminska;Poland;1400;53.17518;18.30537
3101415;Ciecina;Poland;4373;49.6022;19.14102
3101902;Cekcyn;Poland;1710;53.57294;18.01123
3103760;Bazanowice;Poland;1161;49.73791;18.70345
3103882;Banino;Poland;2593;54.39215;18.40622
7535938;Skarbimierz Osiedle;Poland;1845;50.84584;17.41865
7576424;Radwanice;Poland;2446;51.05413;17.10932
11694566;Leki Dukielskie;Poland;1585;49.59959;21.67663
12047657;Krzyki;Poland;12993;51.07085;16.99475
2261598;Vila Real de Santo Antonio;Portugal;11560;37.195;-7.41766
2263115;Seixal;Portugal;2776;38.64008;-9.10141
2264299;Quarteira;Portugal;18783;37.06946;-8.10064
2265394;Ota;Portugal;1289;39.11199;-8.99105
2265844;Monte Real;Portugal;5756;39.8521;-8.86349
2266464;Mem Martins;Portugal;9000;38.79443;-9.34284
2266938;Luz;Portugal;3627;37.09216;-7.70433
2268563;Ericeira;Portugal;7538;38.96275;-9.41563
2270581;Cabeca Gorda;Portugal;1386;37.92401;-7.7929
2271712;Amiaes de Baixo;Portugal;1851;39.44296;-8.73358
2734928;Sabrosa;Portugal;6361;41.26702;-7.57601
2735093;Rio Mau;Portugal;2681;41.40422;-8.67994
2735258;Rendufe;Portugal;1124;41.62898;-8.40858
2735340;Refojos de Basto;Portugal;5037;41.51318;-7.99517
2736057;Ponte da Barca;Portugal;4372;41.80451;-8.41554
2736391;Perafita;Portugal;12538;41.18252;-8.2545
2737234;Murtosa;Portugal;8282;40.73695;-8.6377
2738658;Joane;Portugal;7869;41.43906;-8.40846
2739589;Figueira de Castelo Rodrigo;Portugal;0;40.89262;-6.9635
2739590;Figueira da Foz;Portugal;46600;40.15085;-8.86179
2741738;Caldas de Vizela;Portugal;10239;41.38212;-8.3089
2742309;Beduido;Portugal;8201;40.76427;-8.5611
2742578;Aver-o-Mar;Portugal;10501;41.40607;-8.77958
2742611;Aveiro;Portugal;54162;40.64427;-8.64554
2743315;Agua Longa;Portugal;2207;41.24972;-8.49285
662193;Zambreasca;Romania;1871;44.31667;24.98333
662195;Zimbor;Romania;1262;47;23.26667
662264;Zaval;Romania;1151;43.84717;23.84208
662274;Zatreni;Romania;4524;44.76667;23.85
662486;Voloiac;Romania;472;44.61667;23.1
662530;Voineasa;Romania;1695;45.41667;23.95
662640;Vladeni;Romania;2230;44.61667;27.88333
662724;Vartop;Romania;1818;44.20682;23.34869
663234;Valu lui Traian;Romania;8733;44.16667;28.46667
663748;Valea Grecului;Romania;1496;46.71985;28.10123
664419;Tusnad;Romania;2084;46.2;25.9
664451;Tureni;Romania;2545;46.62934;23.7024
664578;Trusesti;Romania;5748;47.76667;27.01667
664686;Traian;Romania;3419;44.01667;24.45
665024;Targoviste;Romania;88435;44.92543;25.4567
665151;Tifesti;Romania;5202;45.85;27.1
665242;Tepu;Romania;2538;45.96667;27.36667
665282;Teleormanu;Romania;1225;43.96271;25.45876
665387;Tauteu;Romania;4377;47.26667;22.33333
665636;Tacuta;Romania;3410;46.91667;27.68333
665738;Surdila-Gaiseanca;Romania;2726;45.06667;27.33333
666350;Spinus;Romania;1245;47.2;22.2
666438;Soporu de Campie;Romania;1356;46.69618;24.00658
666830;Siret;Romania;9246;47.95;26.06667
667046;Sinesti;Romania;2575;44.56667;26.38333
667051;Sindrilari;Romania;1338;45.79083;26.87947
667119;Simian;Romania;9434;44.61417;22.70722
667421;Seleus;Romania;1569;46.24261;24.69427
667450;Segarcea-Deal;Romania;1716;43.82548;24.8402
667588;Scortaru Vechi;Romania;1121;45.21886;27.75489
667620;Scanteia;Romania;4245;46.91667;27.56667
667699;Scheiu de Jos;Romania;1222;44.9346;25.19986
667972;Sarmas;Romania;4074;46.8802;25.45462
668096;Sanislau;Romania;5072;47.63333;22.33333
668466;Runcu;Romania;1138;45.16667;24.45
668600;Rosu;Romania;2970;44.45025;26.01122
668613;Rosiori;Romania;1366;47.76095;26.72167
668639;Rosia Montana;Romania;1556;46.30669;23.13373
668915;Raciu;Romania;3694;46.68333;24.4
668954;Resita;Romania;81228;45.30083;21.88917
669572;Progresu;Romania;1584;44.35886;26.4611
669775;Potau;Romania;1098;47.75673;23.1209
669923;Popeni;Romania;2634;46.24667;27.8052
670015;Poiana Vadului;Romania;1276;46.4;22.88333
692889;Stara Kulna;Ukraine;1067;47.69476;29.31494
693002;Serednye;Ukraine;4336;48.54006;22.50441
693218;Solnechnogorskoye;Ukraine;1150;44.74722;34.53999
693510;Slobidka;Ukraine;2336;47.88372;29.344
693701;Skala-Podilska;Ukraine;4174;48.85014;26.20064
693870;Shumsk;Ukraine;5470;50.11775;26.11792
694148;Shevchenkove;Ukraine;3150;46.8625;32.20019
695205;Rudne;Ukraine;7350;49.83333;23.9
695357;Kurakhove;Ukraine;18506;47.98437;37.27909
695439;Rozkishna;Ukraine;3140;49.36899;30.19398
695781;Rava-Ruska;Ukraine;8586;50.23079;23.62825
695889;Radushne;Ukraine;3863;47.81548;33.51015
695903;Radisne;Ukraine;1574;47.0002;30.33928
696612;Poliana;Ukraine;1221;48.4862;26.23527
697877;Pavlivka;Ukraine;2556;45.96102;29.48856
697931;Pashkivtsi;Ukraine;1027;48.39409;26.48164
697945;Pasichna;Ukraine;4530;48.56995;24.41545
697959;Partizanskoye;Ukraine;2079;44.83379;34.08465
698436;Pokrov;Ukraine;38111;47.65361;34.11488
699061;Novovasylivka;Ukraine;2253;46.82561;35.75604
699177;Novosilske;Ukraine;3572;45.33425;28.57169
699413;Novomykolayivka;Ukraine;5238;47.97362;35.89806
699617;Novodonetske;Ukraine;5895;48.63604;36.98582
699777;Nova Vodolaha;Ukraine;10633;49.7199;35.86964
700349;Nekrasovka;Ukraine;1044;45.44085;34.98584
700551;Shchyolkino;Ukraine;10593;45.42985;35.8225
700849;Molnytsya;Ukraine;1318;48.1981;26.22843
701286;Mezhvodnoye;Ukraine;2087;45.58751;32.84501
701561;Mayaky;Ukraine;5937;46.41253;30.26717
702347;Bayraky;Ukraine;1868;48.11517;26.13016
702421;Liuboml;Ukraine;10421;51.22601;24.03727
703498;Kuibyshevo;Ukraine;2520;44.629;33.86895
704055;Kryva;Ukraine;2911;48.17234;23.23647
704679;Podilsk;Ukraine;39662;47.74988;29.53074
704744;Kostyntsi;Ukraine;1244;48.28046;25.6356
704839;Koriukivka;Ukraine;14215;51.76877;32.24813
704858;Korsun-Shevchenkivskyy;Ukraine;17763;49.41822;31.25174
704885;Korostyshiv;Ukraine;24490;50.31723;29.0563
705431;Kolodenka;Ukraine;3052;50.58561;26.31601
705808;Zarichne;Ukraine;0;49.0234;37.93161
706200;Khrystynivka;Ukraine;10432;48.81282;29.96885
706524;Kerch;Ukraine;148932;45.35675;36.47542
706915;Komyshnya;Ukraine;2087;50.18643;33.6831
707070;Kam'yanka;Ukraine;3478;45.56386;28.88191
707197;Kalinino;Ukraine;1640;45.74262;33.77676
707770;Hvizd;Ukraine;3311;48.68149;24.54599
707864;Huryivka;Ukraine;1349;47.12475;31.8629
708313;Horodok;Ukraine;15993;49.78465;23.64806
708351;Horodyshche;Ukraine;3757;50.63965;26.36573
708439;Kyrylivka;Ukraine;3464;46.37179;35.3701
708613;Holoby;Ukraine;4203;51.08651;25.00767
708778;Hlynytsya;Ukraine;1641;48.33406;25.70507
710400;Chortkiv;Ukraine;28393;49.01701;25.79808
711153;Burylove;Ukraine;1117;48.02131;30.3754
711459;Bratslav;Ukraine;4995;48.82317;28.93827
711527;Nikita;Ukraine;2257;44.51335;34.23517
712416;Berestechko;Ukraine;1634;50.36047;25.11071
712559;Bilopillia;Ukraine;15850;51.15016;34.31287
712588;Bilohorivka;Ukraine;1142;48.92585;38.24674
713112;Avhustivka;Ukraine;1432;46.63989;30.64891
713259;Antratsyt;Ukraine;52353;48.11503;39.09128
713749;Okhtyrka;Ukraine;47216;50.31036;34.89879
831266;Brusnytsia;Ukraine;2088;48.35601;25.61302
6982930;Fontany;Ukraine;2681;44.89717;34.07297
6982946;Konstantinovka;Ukraine;1354;44.85511;34.12069
7019389;Uvarovka;Ukraine;1136;45.45108;34.78812
7019390;Listvennoye;Ukraine;549;45.48086;34.81087
7034932;Kamenolomnia;Ukraine;1804;45.24764;33.42087
7037690;Zernovoye;Ukraine;944;45.28838;33.86414
9986273;Myrne;Ukraine;1548;45.58001;29.46065
11566277;Polihon;Ukraine;2750;46.97777;32.129
12156386;Vartykivtsi;Ukraine;1457;48.43426;26.79316
723417;Svidnik;Slovakia;12428;49.30819;21.5703
3057212;Terchova;Slovakia;4073;49.25895;19.02935
3058040;Pravenec;Slovakia;1298;48.85613;18.64901
3061184;Banska Stiavnica;Slovakia;10191;48.44858;18.91003
11903690;Vinosady;Slovakia;1300;48.31142;17.29042
3166645;Serravalle;San Marino;9258;43.96897;12.48167
296821;Yesilova;Turkey;0;38.4095;33.83804
297097;Yenifoca;Turkey;3742;38.73333;26.83333
298454;Ulubey;Turkey;5092;38.41987;29.29129
299345;Tepecik;Turkey;3801;37.82358;27.87496
299873;Tanir;Turkey;0;38.41944;36.91222
300258;Sulak;Turkey;1433;37.29508;42.13425
301353;Sefaatli;Turkey;13922;39.5043;34.7563
301431;Savur;Turkey;8658;37.53544;40.87876
301539;Sarkikaraagac;Turkey;32771;38.07944;31.36639
301566;Sariyahsi;Turkey;8704;38.98349;33.84136
302786;Pazaroren;Turkey;0;38.67389;36.15944
303046;Oymatas;Turkey;1907;37.79856;41.02083
303648;Oguz;Turkey;2802;37.17902;40.95455
304089;Mursitpinar;Turkey;0;36.903;38.34746
304151;Gunesli;Turkey;0;38.90253;35.62743
307459;Kislak;Turkey;1722;35.9675;36.15749
307931;Kilbasan;Turkey;0;37.32488;33.18634
308261;Keles;Turkey;3772;39.91361;29.22944
308630;Salmanli;Turkey;0;39.90222;34.25472
308908;Kasimlar;Turkey;0;37.52875;31.1927
310159;Karacadag;Turkey;0;37.72894;39.63547
310560;Kandilli;Turkey;0;39.90587;40.83662
311193;Iscehisar;Turkey;11809;38.86194;30.75028
311553;Ilgin;Turkey;27423;38.27917;31.91389
311994;Hocalar;Turkey;2588;38.57824;29.96768
312157;Hidirbaba;Turkey;0;38.76706;38.97698
313393;Gunyuzu;Turkey;0;39.38345;31.80995
313481;Guney;Turkey;0;38.15444;29.06778
313794;Guclukonak;Turkey;4549;37.46957;41.90593
314299;Gokceoren;Turkey;0;38.57528;28.48889
314665;Gemerek;Turkey;16916;39.18342;36.07189
316102;Dursunbey;Turkey;17532;39.58596;28.62568
316411;Dogubayazit;Turkey;70171;39.54694;44.08417
316634;Dinar;Turkey;35359;38.065;30.16557
317570;Darikent;Turkey;0;38.96252;39.80792
317681;Dalyan;Turkey;5000;36.83429;28.6446
317953;Cukurca;Turkey;8843;37.24806;43.61361
318264;Civril;Turkey;14002;38.30139;29.73861
318679;Cevrimova;Turkey;1276;37.84003;41.27288
318728;Catalan;Turkey;0;37.24857;35.2911
319823;Caldiran;Turkey;0;39.14317;43.91068
321929;Baskil;Turkey;15922;38.56866;38.81634
323660;Arguvan;Turkey;3282;38.77375;38.26328
324490;Aksehir;Turkey;64446;38.3575;31.41639
324643;Akkisla;Turkey;3317;39.00222;36.17381
324866;Akcaova;Turkey;0;37.50278;28.02667
325380;Adakli;Turkey;0;39.2262;40.48283
325449;Acigoel;Turkey;6749;38.55028;34.50917
392059;Balli;Turkey;1050;37.41095;42.84025
737119;Yuvacik;Turkey;7338;40.68815;29.96738
737529;Yesilyurt;Turkey;6860;40.32786;36.35144
738033;Yalnizcam;Turkey;0;41.06444;42.50081
738326;Uskup;Turkey;2272;41.73583;27.40528
738614;Turkeli;Turkey;8287;41.94764;34.33861
738674;Tortum;Turkey;9429;40.28892;41.54096
739061;Taskopru;Turkey;17491;41.5098;34.21414
739188;Susuzmusellim;Turkey;0;41.09889;27.0675
739554;Sirpsindigi;Turkey;0;41.78124;26.47888
740230;Sapanca;Turkey;25224;40.69141;30.26738
740430;Safranbolu;Turkey;35242;41.25083;32.69417
740675;Pazar;Turkey;0;41.18019;40.88663
740937;Ortakoy;Turkey;0;41.25104;41.98363
741644;Mengen;Turkey;0;40.93877;32.07642
742171;Kursunlu;Turkey;3461;40.03712;29.65972
742460;Kozcagiz;Turkey;0;41.48333;32.33333
742657;Korgun;Turkey;7659;40.73479;33.51844
743439;Kesan;Turkey;44644;40.85583;26.63028
743615;Kazan;Turkey;23889;40.23167;32.68389
746874;Gobel;Turkey;0;40.01972;28.14556
747030;Gaziler;Turkey;0;40.42153;42.34799
748032;Dogancay;Turkey;0;40.62647;30.33557
751029;Basgedikler;Turkey;0;40.64069;43.52179
751976;Arac;Turkey;5590;41.24222;33.32767
8542938;Osmangazi;Turkey;0;40.19671;29.05935
10048774;Sur;Turkey;0;37.91351;40.22859
687196;Zhovti Vody;Ukraine;42901;48.34518;33.49743
687652;Zarichne;Ukraine;7345;51.8126;26.12902
687726;Zaozyornoye;Ukraine;4332;45.15816;33.27866
687787;Zaliztsi;Ukraine;2540;49.80074;25.38387
687797;Zaliznychne;Ukraine;3487;45.74876;28.61436
688127;Yerky;Ukraine;3893;48.98606;30.99579
688191;Yelyzavethradka;Ukraine;1205;48.80085;32.40433
689010;Voronivka;Ukraine;1394;47.65591;31.41348
690032;Vendychany;Ukraine;3768;48.6152;27.79394
690040;Velykyy Bychkiv;Ukraine;9255;47.96821;24.01061
690230;Velyka Pysarivka;Ukraine;5235;50.4243;35.47989
690397;Vasilyevka;Ukraine;1331;45.13938;34.72291
690412;Vasylkiv;Ukraine;37310;50.18693;30.31346
690428;Vashkivtsi;Ukraine;5312;48.38386;25.51751
690494;Vanchikivtsi;Ukraine;2656;48.21571;26.44921
690604;Ustyluh;Ukraine;2082;50.86048;24.15444
690673;Uralo-Kavkaz;Ukraine;2472;48.3211;39.80302
691255;Trostianets;Ukraine;8151;50.48478;34.96567
691384;Topory;Ukraine;1109;49.6504;29.31739
692043;Druzhba;Ukraine;1906;49.36996;25.6381
692686;Stavchany;Ukraine;1731;48.39008;26.40319
692709;Staryy Merchyk;Ukraine;1709;49.98147;35.75904
692731;Stari Troyany;Ukraine;2225;45.67264;29.1787
670146;Poiana;Romania;1453;45.99228;27.25609
670151;Poiana;Romania;3750;45.24536;25.66302
670174;Poganesti;Romania;1129;46.69237;28.16779
670347;Podeni;Romania;1148;44.88139;22.54333
670826;Pietroasele;Romania;3690;45.1;26.56667
670862;Pietrari;Romania;3257;45.1;24.13333
670935;Petrosnita;Romania;1050;45.32351;22.2592
671089;Pesac;Romania;1983;45.9959;20.83522
671132;Perieni;Romania;5258;46.3;27.61667
671191;Peceneaga;Romania;2042;45.01667;28.13333
671342;Parepa-Rusani;Romania;1331;44.90577;26.35478
671406;Panatau;Romania;772;45.32113;26.39442
671799;Oniceni;Romania;1021;47.32441;26.46217
671989;Odaia Turcului;Romania;1270;44.69777;25.45082
672021;Ocna Sugatag;Romania;4147;47.78333;23.93333
672358;Negrilesti;Romania;1530;45.95729;27.48085
672582;Musetesti;Romania;2270;45.15;23.46667
672729;Movileni;Romania;3129;47.31667;27.35
673124;Miresu Mare;Romania;1702;45.13508;26.37714
673154;Mircea Voda;Romania;6983;44.28333;28.16667
673175;Manzalesti;Romania;0;45.5;26.65
673396;Mihaileni;Romania;1050;45.98333;24.35
673402;Mihai Bravu;Romania;2640;44.95;28.65
673498;Meziad;Romania;1342;46.7409;22.42846
673773;Marisel;Romania;1649;46.65;23.13333
673783;Margineni-Munteni;Romania;8033;46.6;26.9
673948;Manasia;Romania;4617;44.7;26.66667
673977;Malureni;Romania;4762;45.1;24.8
674230;Macin;Romania;10295;45.24371;28.13564
675048;Lapugiu de Jos;Romania;1725;45.88333;22.48333
675092;Lacusteni;Romania;246;44.69544;23.89984
675154;Jugur;Romania;1345;45.19255;25.08493
675480;Islaz;Romania;6029;43.72006;24.76436
675530;Ion Roata;Romania;3689;44.66667;26.76667
675798;Iazu;Romania;2201;44.71764;25.83119
675865;Iacobeni;Romania;3836;47.43333;25.31667
676070;Holod;Romania;3493;46.78333;22.13333
676907;Gorgota;Romania;5459;44.78333;26.08333
677003;Godinesti;Romania;2426;45;22.96667
677292;Giarmata-Vii;Romania;1371;45.7996;21.30026
678064;Floresti;Romania;2832;44.76306;22.94778
678468;Falastoaca;Romania;1126;44.19098;26.18475
678576;Emil Racovita;Romania;1094;46.87147;27.67937
678578;Eliseni;Romania;1104;46.29235;24.93724
678679;Dumbravita;Romania;1604;48.019;26.42724
678796;Dubova;Romania;1073;44.61667;22.26667
678889;Dragus;Romania;1190;45.76146;24.77906
678923;Dragomiresti;Romania;2418;47.01667;26.53333
679034;23. Aug;Romania;2849;43.91667;28.58333
679197;Dobrovat;Romania;2644;46.95;27.7
679398;Dimacheni;Romania;1161;47.91139;26.5456
679443;Dezna;Romania;1485;46.4;22.25
679736;Darabani;Romania;11890;48.18333;26.58333
679788;Damienesti;Romania;1896;46.73333;26.98333
679902;Curtesti;Romania;4331;47.71667;26.65
680167;Cristian;Romania;3849;45.61667;25.46667
680179;Cristesti;Romania;1284;47.16224;27.08155
680235;Crampoia;Romania;3212;44.30215;24.74513
680496;Cotmeana;Romania;2230;44.96667;24.61667
680580;Costesti;Romania;1096;44.73264;23.44491
680901;Copsa Mica;Romania;5349;46.11667;24.25
681096;Colonesti;Romania;2162;46.56667;27.3
681179;Codlea;Romania;24188;45.7;25.45
681488;Ciucani;Romania;1121;46.25701;25.94744
681701;Ciofrangeni;Romania;2643;45.08333;24.53333
681725;Ciocile;Romania;3101;44.81667;27.23333
681726;Ciochiuta;Romania;1228;44.60306;23.11698
681884;Campani de Pomezeu;Romania;2608;46.8;22.31667
682054;Chiriacu;Romania;1982;44.05036;25.77726
682215;Cheia;Romania;1097;45.18306;24.21666
682293;Cernu;Romania;1421;46.46999;26.58477
682589;Castelu;Romania;7816;44.25;28.33333
682844;Canesti;Romania;1090;45.4;26.6
682961;Calinesti;Romania;1432;44.07727;24.68796
682998;Caldararu;Romania;1128;44.41307;26.26313
683021;Calarasi;Romania;2544;46.48333;23.86667
683204;Buruienesti;Romania;3361;46.99595;26.97732
683314;Buliga;Romania;1168;44.35731;27.79225
683317;Bulgarus;Romania;1754;45.91947;20.82219
683662;Brodina;Romania;3654;47.88333;25.41667
683681;Brancovenesti;Romania;0;46.85632;24.75941
683699;Brezoaia;Romania;2455;44.55683;25.78527
683758;Breaza;Romania;2492;46.76667;24.63333
683761;Breaza;Romania;3127;45.1;26.53333
683818;Bratesti;Romania;1249;46.3254;26.64333
683828;Brates;Romania;1525;45.83333;26.06667
684045;Botoroaga;Romania;6488;44.14833;25.54472
684213;Bordenii Mari;Romania;1638;45.08951;25.86964
684357;Bogza;Romania;1116;45.50798;27.19773
684583;Blejoi;Romania;7646;45;26.01667
684658;Bistrita;Romania;1711;46.94856;26.29598
684759;Barsau de Sus;Romania;2452;47.6;23.21667
684818;Birda;Romania;1032;45.42996;21.34359
684888;Biertan;Romania;2939;46.13333;24.51667
685025;Beresti-Tazlau;Romania;5661;46.46667;26.66667
685078;Berceni;Romania;4154;44.31417;26.18556
685112;Benesat;Romania;1737;47.41049;23.28904
685129;Beliu;Romania;3274;46.48333;21.98333
685287;Bata;Romania;1206;46.01667;22.03333
685318;Barza;Romania;2677;44.33333;24.78333
685322;Baru;Romania;1333;45.47218;23.16271
685366;Barbuletu;Romania;6777;45.13333;25.3
685585;Bals;Romania;1187;47.29628;26.97856
685606;Balnaca;Romania;1056;46.94384;22.57206
685706;Balan;Romania;4050;47.15599;23.31213
685994;Babaita;Romania;6276;44.16667;25.38333
685997;Babadag;Romania;10101;44.9;28.71667
686090;Asau;Romania;7438;46.44301;26.40036
686279;Apateu;Romania;3622;46.61667;21.78333
686291;Apa Asau;Romania;1579;46.49682;26.37373
686366;Amzacea;Romania;2647;43.95;28.4
686587;Alamor;Romania;1037;45.93003;23.9937
686597;Aita Mare;Romania;1750;45.96667;25.55
10942363;Bontida;Romania;2979;46.9155;23.81475
10943036;Gurasada;Romania;395;45.95483;22.59491
785965;Senta;Serbia;20302;45.9275;20.07722
787597;Kozjak;Serbia;1170;45.18264;20.86381
787657;Nis;Serbia;250000;43.32472;21.90333
788315;Mala Mostanica;Serbia;1125;44.63834;20.306
788439;Lugavcina;Serbia;3300;44.52314;21.07083
790277;Grabovac;Serbia;3072;44.60049;20.08539
791890;Cortanovci;Serbia;1853;45.1546;20.01851
792864;Barice;Serbia;1044;45.18189;21.08279
3192420;Prigrevica;Serbia;5026;45.67636;19.08809
3194243;Obrovac;Serbia;3100;45.32106;19.35048
3203139;Buganovci;Serbia;1999;44.89388;19.86344
3204692;Bac;Serbia;0;45.39194;19.23667
461704;Novozavidovskiy;Russian Federation;7641;56.55;36.43333
461705;Krasnolesnyy;Russian Federation;5305;51.8829;39.5771
463356;Zheleznodorozhnyy;Russian Federation;2984;54.36013;21.30597
463544;Zhankhoteko;Russian Federation;1324;43.56417;43.21056
468063;Yelan';Russian Federation;15181;50.949;43.73781
469005;Yaransk;Russian Federation;19557;57.30331;47.88611
469186;Novaya Maka;Russian Federation;4545;41.77173;48.36149
469341;Yam;Russian Federation;3244;55.48785;37.74458
477440;Vacha;Russian Federation;6618;55.8035;42.7709
477626;Uvarovo;Russian Federation;28771;51.98486;42.26147
479021;Undory;Russian Federation;3376;54.60849;48.39276
480060;Tver;Russian Federation;420065;56.85836;35.90057
480798;Tsurib;Russian Federation;1915;42.2368;46.83073
481350;Trubchevsk;Russian Federation;16100;52.58041;33.76563
481604;Troitskaya;Russian Federation;6479;45.13493;38.12544
